Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2010-2020
South Africa,ZAF,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,6.880000114,8.130000114,10.18000031,10.93999958,10.78999996,11.97000027,..,..
"Egypt, Arab Rep.",EGY,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,13.63000011,15.19999981,14.77999973,14.72999954,15.09000015,..,..,..
Australia,AUS,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..,..,..,..
Israel,ISR,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,3.5,2.940000057,2.99000001,2.799999952,..,..,..,..
Country List,(Country List),"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..,..,..,..
Brazil,BRA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,6.559999943,8.720000267,13.56000042,15.34000015,14.64999962,14.43999958,..,..
Argentina,ARG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,8.56000042,..,..,10.51000023,11.07999992,12.30000019,..,..
Colombia,COL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,6.679999828,6.360000134,6.360000134,6.5,6.659999847,7.789999962,..,..
United States,USA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,8.840000153,7.760000229,7.489999771,6.550000191,5.869999886,5.400000095,11.72000027,-2.645933423
United Kingdom,GBR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,11.10999966,9.460000038,8.170000076,7.179999828,6.309999943,6.519999981,..,..
United Arab Emirates,ARE,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,1.159999967,..,..,..,..
Turkey,TUR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,9.300000191,9.850000381,10.02000046,9.680000305,10.01000023,13.10000038,..,..
Norway,NOR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,7.550000191,9.170000076,9.630000114,9.369999886,8.300000191,7.989999771,..,..
Greece,GRC,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,27.80999947,26.15999985,26.19000053,23.85000038,21.81999969,20.29000092,..,..
India,IND,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,4.179999828,3.849999905,..,..
Singapore,SGP,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,3.49000001,..,3.529999971,..,..,..,..
Vietnam,VNM,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,0.730000019,1.24000001,1.169999957,1.269999981,0.860000014,1.779999971,1.710000038,7.472144212
China,CHN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..
Nigeria,NGA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,6.329999924,..,..,8.449999809,..,..
South Africa,ZAF,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,31.65999985,31.45999908,32.70999908,33.29000092,32.65000153,34.91999817,..,..
"Egypt, Arab Rep.",EGY,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,11.53999996,8.970000267,8.539999962,6.840000153,4.110000134,..,..,..
Australia,AUS,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..
Israel,ISR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,10.53999996,9.539999962,9.569999695,6.849999905,..,..,..,..
Country List,(Country List),Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..
Brazil,BRA,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,7.849999905,10.35000038,16.07999992,17.90999985,17.27000046,17.51000023,..,..
Argentina,ARG,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,10.15999985,..,..,12.47999954,13.14999962,13.86999989,..,..
Colombia,COL,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,8.899999619,8.670000076,8.43999958,8.710000038,8.880000114,10.43999958,..,..
United States,USA,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,11.55000019,8.989999771,9.68999958,8.020000458,7.079999924,6.849999905,13.98999977,-1.191323266
United Kingdom,GBR,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,10.46000004,9.020000458,7.619999886,6.929999828,6.150000095,6.230000019,..,..
United Arab Emirates,ARE,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,4.139999866,..,..,..,..
Turkey,TUR,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,9.569999695,10.31999969,11.19999981,10.64999962,11.06000042,13.56000042,..,..
Norway,NOR,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,6.539999962,8.420000076,8.479999542,9.359999657,8.210000038,7.809999943,..,..
Greece,GRC,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,29.70000076,28.48999977,29.63999939,27.67000008,26.69000053,24.39999962,..,..
India,IND,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,2.900000095,2.089999914,..,..
Singapore,SGP,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,3.039999962,..,2.930000067,..,..,..,..
Vietnam,VNM,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,0.529999971,0.920000017,0.870000005,0.99000001,0.660000026,1.679999948,1.769999981,8.586616083
China,CHN,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..,..,..
Nigeria,NGA,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,6.170000076,..,..,6.130000114,..,..
South Africa,ZAF,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,35.41999817,35.02999878,36.59999847,36.43999863,35.52000046,37.84999847,..,..
"Egypt, Arab Rep.",EGY,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,12.84000015,8.350000381,7.96999979,5.460000038,6.150000095,..,..,..
Australia,AUS,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..,..,..
Israel,ISR,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,11.64999962,10.47999954,11.67000008,8.210000038,..,..,..,..
Country List,(Country List),"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..,..,..
Brazil,BRA,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,5.730000019,7.690000057,12.03999996,13.78999996,13.06000042,12.59000015,..,..
Argentina,ARG,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,7.75,..,..,9.529999733,9.989999771,11.47000027,..,..
Colombia,COL,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,5.340000153,4.96999979,5.130000114,5.210000038,5.400000095,6.340000153,..,..
United States,USA,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,7.420000076,7.119999886,6.309999943,5.739999771,5.21999979,4.590000153,10.52000046,-3.567699352
United Kingdom,GBR,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,11.64999962,9.800000191,8.579999924,7.360000134,6.429999828,6.71999979,..,..
United Arab Emirates,ARE,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,0.709999979,..,..,..,..
Turkey,TUR,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,9.210000038,9.68999958,9.590000153,9.329999924,9.619999886,12.93000031,..,..
Norway,NOR,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,8.369999886,9.760000229,10.51000023,9.380000114,8.369999886,8.119999886,..,..
Greece,GRC,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,26.73999977,24.82999992,24.20000076,21.63999939,18.97999954,17.62999916,..,..
India,IND,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,4.409999847,4.179999828,..,..
Singapore,SGP,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,3.819999933,..,4.03000021,..,..,..,..
Vietnam,VNM,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,0.920000017,1.539999962,1.450000048,1.519999981,1.029999971,1.879999995,1.649999976,6.400373353
China,CHN,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..,..,..
Nigeria,NGA,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,6.460000038,..,..,10.39999962,..,..
South Africa,ZAF,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,28.77000046,28.70999908,29.76000023,30.88999939,30.43000031,32.65000153,..,..
"Egypt, Arab Rep.",EGY,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,11.40999985,9.100000381,8.659999847,7.139999866,3.890000105,..,..,..
Australia,AUS,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..,..,..
Israel,ISR,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,10.06000042,9.140000343,8.590000153,6.21999979,..,..,..,..
Country List,(Country List),"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..,..,..
Brazil,BRA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,4.010000229,7.360000134,13.46000004,14.57999992,14.10999966,13.67000008,..,..
Argentina,ARG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,8.319999695,..,..,9.130000114,10.68999958,11.22999954,..,..
Colombia,COL,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,10.43000031,9.829999924,9.989999771,10.68999958,10.75,11.63000011,..,..
United States,USA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,8.090000153,7.090000153,6.46999979,5.769999981,5.170000076,4.840000153,10.46000004,-1.636654711
United Kingdom,GBR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,6.849999905,5.96999979,5.340000153,4.769999981,4.619999886,4,..,..
United Arab Emirates,ARE,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,3.700000048,..,..,..,..
Turkey,TUR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,11.26000023,11.28999996,12.43999958,12.46000004,12.14999962,15.63000011,..,..
Norway,NOR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,3.069999933,3.910000086,4.130000114,3.730000019,3.5,3.519999981,..,..
Greece,GRC,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,30.20000076,27.62000084,26.18000031,23.89999962,21.80999947,19.67000008,..,..
India,IND,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,10.78999996,10,..,..
Singapore,SGP,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,4.079999924,..,4.630000114,..,..,..,..
Vietnam,VNM,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,1.870000005,2.619999886,2.660000086,2.779999971,1.75999999,2.630000114,2.660000086,2.801914377
China,CHN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..
Nigeria,NGA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,11.53999996,..,..,10.42000008,..,..
South Africa,ZAF,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,25.06999969,25.84000015,27.25,27.84000015,28.47999954,29.65999985,..,..
"Egypt, Arab Rep.",EGY,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,15.84000015,16.67000008,15.86999989,15.64000034,10.43000031,..,..,..
Australia,AUS,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..
Israel,ISR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,6.25,5.579999924,5.039999962,4.599999905,..,..,..,..
Country List,(Country List),Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..
Brazil,BRA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,4.670000076,8.539999962,15.96000004,17.19000053,16.77000046,16.69000053,..,..
Argentina,ARG,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,10.57999992,..,..,11.25,13.25,13.36999989,..,..
Colombia,COL,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,13.35000038,13.10000038,13.14000034,14.02000046,14.02000046,14.77999973,..,..
United States,USA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,7.929999828,7,6.409999847,5.730000019,5.190000057,4.820000172,11.10000038,0.063263336
United Kingdom,GBR,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,6.789999962,6.039999962,5.329999924,4.610000134,4.840000153,3.960000038,..,..
United Arab Emirates,ARE,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,10.52000046,..,..,..,..
Turkey,TUR,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,19.12000084,19.27000046,20.70000076,20.70999908,20.29999924,24.29999924,..,..
Norway,NOR,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,2.839999914,3.900000095,3.470000029,3.299999952,3.470000029,3.450000048,..,..
Greece,GRC,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,36.09000015,33.65000153,32.61000061,30.32999992,28.39999962,25.31999969,..,..
India,IND,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,16.19000053,15.43999958,..,..
Singapore,SGP,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,4.28000021,..,4.78000021,..,..,..,..
Vietnam,VNM,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,1.710000038,2.50999999,2.519999981,2.50999999,1.559999943,2.75999999,3.25,4.414909714
